rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,2.488570475318745,2.4479405172080484,2.4641545541177514,2.4738455104616595,2.443271415823253,2.4666188996288287,0.2615036695121936,3.4815298140294844,3.4134112230793945,3.4063267488040685,3.474124619138701,3.401586702333001,3.4070308887527636,-1.3586608520972125,1.125354410574842
1,3.7734500203940966,3.953911709528084,3.394499138001455,3.767491888937895,3.9464255969914217,3.3884663355192783,-0.8642928753088424,4.407097802674199,4.602125962935272,3.8948932093276887,4.382352709262397,4.6141460791477025,3.910214005772488,-2.398723546454113,-0.6158779977439008
2,0.8472768502299439,0.6435789410220876,0.5650557581879626,0.8442494100944831,0.6338903255061148,0.5621016231236236,1.3984642268728207,1.736044899798575,1.7313792853513204,1.4659244475503945,1.7447940055931708,1.6928262433089487,1.4345521842845137,-0.4072503318888564,0.8169128548350284
3,4.073390837853447,3.1562948157702175,3.593219308266442,4.075033590152748,3.158148260750688,3.6095535905875638,-0.32190915872982473,4.438163678988935,3.4541842186461924,4.228623348152671,4.431970412170451,3.448212404868327,4.219017965877643,-1.6124262105153822,2.684945861386934
4,3.5803174216595126,3.6214303239777443,3.4372492624472435,3.570474627392985,3.615939762298359,3.4471586632418587,-1.1599032450592301,4.119717172645063,4.210233445763422,3.919783730213048,4.125783855286267,4.209196281919409,3.9262895654116265,-2.2585387880965735,-0.11522722066784016
5,3.054139429718765,3.0993843040819185,2.9867327963417667,3.0505378523583615,3.0922425152818165,2.9706636654420593,-0.2785220026598813,3.1490555200618324,3.211227602083854,3.239144685552125,3.149572406249317,3.227984720285542,3.2368129107445855,-1.7099629768513604,0.1246917495701346
6,3.4143665892537793,3.22634095149358,3.746943742009982,3.4164454573942784,3.223410203614322,3.744260608351712,-0.4798995188294793,3.6912609579889835,3.4884451147891804,3.7118077132137914,3.688913024248708,3.493702752426899,3.712263933712812,-1.8941371416107977,1.484515817770058
7,3.566349220488468,3.645178405836167,3.8153675735475456,3.569017920825586,3.6402520668691873,3.8087702430389068,-0.47303492868760516,3.7196888753317325,3.817874089368546,3.887828643805084,3.7103664704164743,3.8364856555907156,3.820547274450238,-1.2043215489002248,-0.5120920938811176
8,2.2465043272609115,2.1935143481195483,2.215921671275713,2.248005136003163,2.190272617386442,2.206167563588932,0.8171695289307593,2.0271352831367855,2.023269529879758,1.9225276968359581,2.0154690761585363,2.032960507532982,1.9370747221026616,0.05673124026358395,0.5035373487854076
9,1.768622503964392,1.3421179639596397,1.3822995749550542,1.783036863099275,1.3096924878546625,1.3712581028055688,1.0263592067091627,2.9727684983565164,2.347610722144206,2.53616173826325,2.968986903695673,2.345610065593435,2.514524769022018,-1.034356461443872,1.923220880976006
