rep,BTC_h1_ridge_mean,BTC_h1_ridge_zero,BTC_h1_elastic_net_mean,BTC_h1_elastic_net_zero,BTC_h7_ridge_mean,BTC_h7_ridge_zero,BTC_h7_elastic_net_mean,BTC_h7_elastic_net_zero,ETH_h1_ridge_mean,ETH_h1_ridge_zero,ETH_h1_elastic_net_mean,ETH_h1_elastic_net_zero,ETH_h7_ridge_mean,ETH_h7_ridge_zero,ETH_h7_elastic_net_mean,ETH_h7_elastic_net_zero,SOL_h1_ridge_mean,SOL_h1_ridge_zero,SOL_h1_elastic_net_mean,SOL_h1_elastic_net_zero,SOL_h7_ridge_mean,SOL_h7_ridge_zero,SOL_h7_elastic_net_mean,SOL_h7_elastic_net_zero
0.0,-1.8145730587617392,-1.6189735326319779,-1.1656432913700656,-1.2428312168844715,-1.563920929579759,-1.1979429882738082,-1.4731406022353923,-1.1511808422443879,0.3519951205948476,0.8569978440367924,0.30296811048610545,0.8480816756813673,-0.7460443398529393,0.01995392613244576,-0.6442603998660551,0.18212821620154795,-0.19683655555852894,0.6498873456548506,0.11936265453073282,1.003388435753787,-1.2032562459130498,0.6523892779938139,-1.224458067359889,0.7264648929239209
1.0,-0.8418417137775014,0.4838317830679823,0.008395256406879069,1.4844168580530808,-0.7340887777909278,1.0105891683609205,-0.8832003317361585,1.1428226957879455,0.18416710101659306,-0.05063309299199271,0.2669791497008494,-0.15684882424661908,0.43496642119555723,-0.22127551944487597,0.7692276167849089,0.06355739475298182,2.119939789117779,2.1169014119745304,1.9713355720391268,1.9659130647051424,1.7770336928999553,1.6769602804630235,1.6678900890962778,1.5598498788824722
2.0,-1.361808456683588,-1.6271826076852436,-0.7337900125754931,-0.9499446126088208,-1.6075253800395044,-1.7942933076412542,-0.9417910748127709,-1.1815476981187674,1.0513661725581933,0.9247870325356915,2.024938587102372,1.6378933381624299,0.22154983083483767,0.27759855659013744,0.567300461230749,0.5138814380274273,1.9791108091816612,1.9574881313776618,2.2566890122956575,2.245492616375758,-1.7367136525115434,-1.7750202333642302,-1.4629255791551257,-1.5756583422095085
3.0,-0.737310008767849,-0.6678569974493341,0.4252630632778171,0.554552590206368,-0.439769728156233,-0.18108609712268678,-0.12118593692217175,0.15528074263456618,-0.3609635255448999,-0.5653438857758254,-0.6375322878041741,-0.8395299021395439,-1.2091249768006027,-1.5378072456252707,-1.4108205006101517,-1.71421908409284,-0.6761396070604202,0.08583528540689121,-0.849886594383391,0.12910021866889937,-0.22783482482921466,1.0701114017192823,-0.28149918050295114,1.074522857078385
