rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,-1.7228645587314793,-2.1865459537903518,-2.144498648554755,-1.7326589444387472,-2.1877210796498576,-2.147450709481843,3.4332011329661642,-1.4609884592633369,-2.189295458286748,-2.14679564061619,-1.4583549026766556,-2.1924769661198074,-2.1447911280309824,3.0523419950966786,1.6678659624751617
1,2.736938277725961,-0.29861783674625936,-0.2934187009047164,2.7354988328942924,-0.2896593725159575,-0.28960947815265525,-0.4833787704496287,2.920453956920146,-0.6469316008879133,-0.631813674719662,2.920210220124462,-0.6551611967297255,-0.6260777122801183,-1.184793144008991,4.345559297231315
2,4.935730119362883,1.9691471028984486,1.9309404413678137,4.934450515839189,1.9712637037747864,1.93209532968381,-1.3161246157400486,5.197212793948016,2.2422615551935836,2.201510212062656,5.199341250505366,2.23731732428003,2.204727198107639,-1.7343767387022677,4.855569271165504
3,3.864822233633411,-0.7599244912124264,-0.7640893258200017,3.866514738447256,-0.7572666142867006,-0.7571873013597488,0.41425797498566336,4.1199709286057455,-0.836188243873849,-0.8390595060180598,4.117176371214167,-0.8347349143386448,-0.8405787014660663,-0.1199284741622669,5.1923088277825515
4,-0.7105156064904368,-0.5489712639945235,-0.5332492235436234,-0.7154747064229932,-0.5508311415043148,-0.5362636056443195,2.7471157909976065,-0.7637247935913307,-0.607692115552413,-0.5904259137827182,-0.7611703518907044,-0.6052117137835666,-0.5909870552163711,2.460863766479042,-0.3196464196948359
5,1.3679963820919359,1.5465867009829393,1.5281165314101495,1.3734405607221343,1.5389195123850516,1.5288691230153169,1.8505033211170463,1.5101096231629545,1.7900912206410828,1.7724667149144253,1.5052284147548254,1.7878878609970748,1.756358501262822,1.3240990999987954,-1.8392516241427534
6,0.45417505200006136,-1.434898945009596,-1.3992611514509006,0.4448475113579432,-1.4330126994631753,-1.404429378139242,2.554519464367321,0.8232456506862994,-1.026761884267095,-1.002033491451346,0.8200677143822861,-1.041557888342908,-1.009630837557625,2.026135959741134,1.6185248783083723
7,0.2282469204124738,0.6227008092986419,0.6066210087107303,0.2131558567198722,0.6161646339949806,0.6043268076974816,1.98824554132178,-0.16450979583733955,0.3386028718610676,0.3323020683641212,-0.19138885095571975,0.35032476900590565,0.32049659359916394,2.1516143465519773,-1.1719300573727347
8,1.6181995742182462,1.4416820674749204,1.4119772054753714,1.6253254909028056,1.4433823733512965,1.4064346580542773,0.5508505490680008,1.530888003653001,1.4003976876483473,1.3702427354433835,1.5279395319791993,1.3882913509742585,1.3719524355867632,0.3007770474134527,0.8273440465455493
9,3.667080883351996,1.5558204598749297,1.5201800373134886,3.666103222300564,1.55129417177255,1.5267204226789,-0.6674687564367472,3.5467240606107784,1.133535105500232,1.1086997291316973,3.5579742432272314,1.1471042796686803,1.088143433849606,-0.7800349441778061,4.157134627525727
10,0.10613698168262362,0.4782375271550275,0.4655453359464945,0.08709286437328534,0.4792855551649377,0.45377545455439094,3.1771296526035226,0.01946704624915635,0.4201540778964648,0.41193569165073884,0.038712166761895254,0.423731486159434,0.42722504808687184,2.6108917781612546,-0.8529496732976729
11,0.8111526499686745,-0.07583578531258388,-0.07440837154876692,0.80396367166315,-0.07141936824183955,-0.06846139311203221,1.805794042794007,1.0621721873048877,-0.03516692020209732,-0.03462879037070355,1.0584054747867844,-0.0273936252594144,-0.027051237286149332,1.373294120040774,1.9798364988279675
12,1.2842676494571044,0.37851058476175536,0.36984306920758814,1.2917630264609523,0.37734951812202894,0.376305482352386,1.5677772424777985,1.360369117894834,0.32191353217509716,0.3144362220587931,1.3621552890120903,0.3251935787043355,0.3180986226148431,1.229164185630073,2.141363426352567
13,-0.9885610989004955,-1.167443667052334,-1.1529128738618641,-0.9837299627091551,-1.1671031364863862,-1.153762179515159,3.823888668587891,-0.827114740346507,-0.9903694093565595,-0.9726672102658018,-0.8306951465783112,-0.9783795738338583,-0.9738931110340631,3.361465153754726,-0.20473223647822367
14,0.7002840700107174,0.0979177993256903,0.09612666104464482,0.7067932129834457,0.09611858768140344,0.08820368630298821,1.6871029096394703,0.5127752567527805,-0.22018446682770693,-0.21576566792105775,0.5097338403607359,-0.2179246349177549,-0.210054471103544,1.5293344227984065,1.6150669399641635
15,3.14819619766089,0.6981725147582257,0.6866388461035784,3.154098578890845,0.6953916137335983,0.6923885303479429,0.04553100139671086,3.3487985794524504,1.0339130970835555,1.014455056265813,3.347897632292806,1.0417306380703402,1.0075221131953753,-0.3263832418982362,3.1298091670415475
16,2.283764459645336,-1.29199020792737,-1.263029374960615,2.2765859616546145,-1.2902075875465064,-1.27527981686137,0.418617135842349,2.5983573402768063,-1.2834819975752267,-1.255947649645395,2.5977975765329635,-1.3061985197738015,-1.2663752332971248,-0.11835468531263896,3.933967471441497
17,1.788828969031254,1.2696812948601286,1.2418704969716519,1.7787907763703537,1.259568395461164,1.2442437732243705,1.2722739101281182,1.7889535731138115,1.2227319496413218,1.195185251773392,1.7839321322028558,1.2197422304888068,1.197780092332819,1.0798647641233787,0.8973432252578267
18,2.5285905245388833,-1.0989496261492193,-1.0849869179223894,2.518400566573702,-1.099566575450698,-1.0783783975583312,0.890525151784142,2.507350078099175,-1.7857755467553613,-1.7460593083234408,2.504766647432946,-1.7959500808744084,-1.7497344548041818,0.24326206591619493,3.668632913262341
19,3.5124442863683925,3.6530514712093423,3.57798052742081,3.5091261078424005,3.655839521115577,3.582939028125626,-0.5508344437576518,3.465814230262774,3.629372146050795,3.550479241051356,3.464783501553646,3.6254705338150868,3.549285380432576,-0.8499061645842835,-1.743585791767649
20,1.4470155816797903,0.0011015599849150094,0.0010837735548451344,1.450703269462047,-0.00525642491865686,-0.0012070822051398098,1.0983372607787574,2.259475057813993,0.530733771273816,0.5231602596481552,2.264667643104435,0.5270235422510177,0.5238355441740672,0.2842437414765229,3.602726834922768
21,-0.7004400001753326,-0.5787370096468714,-0.5623289751539631,-0.6994343601934476,-0.5842867669833562,-0.5530974763866277,2.562850976907455,-1.0044714540418216,-0.8452320485550737,-0.8227150484654893,-1.01152468683807,-0.8481090606049572,-0.8283239933870946,2.40947124564405,-1.557178585395067
22,-1.291941010792914,-0.7741551089215573,-0.753203892261867,-1.294872609441156,-0.7728603899334017,-0.7543864770188737,3.328760278022799,-1.5770262916085795,-0.9677807784482165,-0.9394349118598972,-1.5717898419389584,-0.955564169640276,-0.9400106789817624,3.224017112732506,-1.0426032132912508
23,-0.17458320930829913,-0.4251635925412232,-0.4104898406283512,-0.16611879486092962,-0.44083631215825897,-0.42600548195596966,2.2437266564404905,-0.19439772677962802,-0.5037441945428581,-0.4867594581865746,-0.19920477045811788,-0.5119659417780177,-0.4837700019979628,2.0811878740921816,-0.42657115543956825
24,1.8888364498040178,-0.6332050832445597,-0.6226476582473093,1.888297299054657,-0.6295054474912919,-0.6269846167001095,0.1763194779859336,2.2454353069348385,-0.703206043682621,-0.6918754002015991,2.236999805058697,-0.6978057296041149,-0.7040906906867861,-0.3808995025393363,4.537569966821657
25,1.1903501043558125,-0.05685781353798587,-0.05606818718250265,1.1896246159216568,-0.03815267268649624,-0.06849948102313032,2.2178050736747044,1.2771629681902692,-0.289207490705049,-0.28566365096143254,1.2909594077251156,-0.2924995466423937,-0.28407510397440106,2.0008864499030614,2.7122800872642148
26,-0.5963844226836224,-0.8348086863090878,-0.8142279886646693,-0.5921190334818048,-0.8247467660556309,-0.8147746817015512,2.949009816077759,-0.43527985984455514,-0.7591854717898187,-0.7406652789628977,-0.437837833886657,-0.7559215591394063,-0.7489135899867931,2.3726261283764973,0.9874814023538507
27,2.2228561956015604,0.7868385769151289,0.7824773829108947,2.2174349045091115,0.7907750618139082,0.7719033390395077,0.5656343602179316,2.2687695436749142,0.8083041617066932,0.8015142856567363,2.267381093960746,0.8082988661533239,0.794223783532988,0.2393186459903018,2.253393853370105
28,-3.2690528291866676,-2.95199088420853,-2.8516019865861177,-3.2809033281933804,-2.9554758022813403,-2.8587357961556283,4.789498000269267,-3.0821204524378922,-2.7273699454599987,-2.62793490129414,-3.0909859320017192,-2.7249870349050016,-2.63271938362847,4.345515909619988,-1.4802426702514497
29,2.05989222033362,2.2827889846943976,2.239586362018364,2.0473573390433435,2.2803713641422787,2.2288099584598244,0.7697868366109936,1.9860727438017332,2.3849034737140236,2.34075304073288,1.984457876007548,2.3723567090615325,2.3412792402812572,0.4661370374060261,0.22016530693671685
30,-1.5503745378236393,-1.4529788115043223,-1.3888245910764039,-1.5439112957608856,-1.4466156823973058,-1.3772573121052525,2.5434346605662177,-1.7162098468017002,-1.6566811163718445,-1.5851151632530218,-1.7066680569227766,-1.6503290683781067,-1.5822475065673771,2.5630414571931146,-0.9284432794050353
31,2.9344507234241943,1.1143972775437712,1.1158219927276607,2.9273736021578585,1.116121967191928,1.1126496709069735,1.5844022079536295,3.125084131510401,1.3300885478667859,1.3281046099003848,3.125957592419654,1.3358489379408525,1.3277859296361627,0.9577296882896013,2.9363699088945125
32,2.0488387676286606,-0.002725363302951325,-0.002650734553499544,2.0468807474676347,0.007989589181392646,0.003465907797981899,0.4658266168229164,2.1618530430371155,-0.30395563431868516,-0.295511294235103,2.1285489395080344,-0.28838753246601634,-0.2970997811065087,-0.014337794098691363,3.325156800674542
33,-1.2313416074317247,-1.1439103011966634,-1.1388768494587835,-1.2065825001896062,-1.134306155384468,-1.134399141942963,3.936825155924154,-2.4097643365611137,-2.575944562576906,-2.529484963326311,-2.4347733824933564,-2.5800154142876632,-2.51727120865537,4.219836636763826,-0.43331474074502907
34,-1.1579577747440433,-1.1740269604533753,-1.1649391276338095,-1.1556131076337428,-1.1741138360077465,-1.1702108890222351,2.4921800262714244,-0.6772759731485171,-0.6773998747951034,-0.6711443604860778,-0.680251590143535,-0.666926549263683,-0.6892083665726377,2.330436275520237,-0.20091087574776853
35,2.056594354045343,1.2458456618516953,1.2250081870571754,2.0642781469958247,1.2416291751953457,1.2299209715629809,0.4323666219157387,2.361309341842284,1.5500227003944405,1.5188531613539527,2.3589587699436976,1.5376666616457149,1.5258085987035328,-0.08667214788248272,1.52702420864563
36,0.23785164336505887,-0.9780878222566095,-0.9556433767531095,0.22689532114627897,-0.9901906031768501,-0.9603892428698935,2.3169956751125134,0.5623219094589412,-0.8953878963432176,-0.8730718723201125,0.5680588057663936,-0.8940644310951249,-0.8802204626682035,1.6339955229059313,2.307907520246679
37,0.13434957731486236,-0.7623525073783326,-0.7487123424352737,0.1293896218979984,-0.7607994369392015,-0.7527789281562679,1.7463796141184493,0.27120536766900566,-0.819062497400577,-0.8018491895727187,0.2832493109662674,-0.8032411280365749,-0.8185472788869358,1.3169826475966293,1.3811618862729917
38,2.291047857294886,0.454440306781544,0.4589787721589484,2.291385862347612,0.45707560809120445,0.4728322574245543,0.5443049216771378,2.163702819055926,-0.04660071260195351,-0.04674140784135345,2.168786312368017,-0.05005413894336458,-0.05694590100035287,0.5379685258094727,3.122891307126673
