rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,2.8411008856747433,2.273015186381084,2.154335315718416,2.8253486886807724,2.2728701432031237,2.159643531586618,-0.1416087818292012,2.9059830100174753,2.1568877639389803,1.9881677894163943,2.8481190966599765,2.1593572329234445,2.0079181513681,-1.2632261050325149,1.9767268198714765
1,3.420857624144356,3.222366323165083,2.8487772826957176,3.4207808576309287,3.2164434273715146,2.843982917602545,0.05177628052778585,1.3556949950006487,0.685243510110398,0.6297297896029148,1.3587974495297659,0.6212688115275409,0.6647632010851735,0.8767394831683015,1.1260320599472697
2,2.0392199996460625,2.2267537972974916,1.9726660144712456,2.045842044306868,2.2268654359570603,1.983443070217982,1.170067490206739,2.3498122520396354,2.67622911668242,2.323457063620627,2.346819157214348,2.6527402141572174,2.34192295942743,-0.5297614631717587,-0.2630511165798714
3,0.9191406845471285,0.4884317747266967,0.5833684459706427,0.9365530708422111,0.48881165093003026,0.5802653564443719,1.1527010185135351,0.5765726415834617,-0.370794900069378,-0.3828225371994557,0.5306555517021067,-0.46662766993664345,-0.37233105280051526,0.8976208677862356,0.9785690181557443
4,1.4391928276594217,1.08497209547501,1.150721670246267,1.4367401665499868,1.078135330113822,1.1360580568687424,1.1127673022345899,1.56817894998792,1.0319769010187674,0.9229968252188138,1.5900783386580988,1.0037202002041057,0.9192378086676092,-0.12835224259412226,1.7219291088519852
5,3.201181506008907,2.6877308308953873,2.6233586313420036,3.2013299675381632,2.6849455020229374,2.6253846602451554,-0.7898110593267917,2.527466541638638,1.6682294280127001,1.5495674077933503,2.519034661274492,1.6815704747679607,1.5405300950337075,-0.9256904539291553,2.147015448319202
6,1.7428149745645645,1.704192009653801,1.9430201866699748,1.739842321944174,1.6904297775376462,1.9296586050313587,0.7973003671579929,2.0168136801768792,1.9972862370447768,2.265970691956071,2.05005678456052,2.0214058779510156,2.2382399984026966,-0.5279808195060011,0.6966050158386002
7,2.070576954708736,2.1059822286028282,1.9410693944810964,2.102040982433913,2.1040716464064952,1.9460343478009936,-0.12534417547529458,1.995477953204457,2.06303088364299,1.9133464391383814,1.997183525699157,2.0267755922229935,1.9105401150149377,-0.7447079844627241,-1.0023044621408734
8,1.737456258490124,1.817155324920674,1.7042102159984946,1.735768329206793,1.811348101876801,1.6977344256581781,1.2187944656617669,1.171496588588592,1.239700424469246,1.081393551239973,1.1514385696346094,1.2502140610357255,1.0967032300162296,0.7169519611767806,-0.2742779693932009
9,0.4609823137140936,-0.08280607213244123,-0.07468523663257541,0.4486923011517231,-0.08863748722163405,-0.08298688146292875,1.887645469392422,1.0782631218330725,0.3478954307124551,0.2833860152046715,1.0576692033071882,0.3568992128456297,0.2864115416410112,0.6462072808451268,1.443051227995934
