rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_wcw_zero,gbm_wcw_mean,gbm_wcw_mean_nw,gbm_dm_zero,mean_cw_zero
40,1.0890086467760811,-1.0141844572639158,-1.0359686590439847,1.087474111378947,-1.0116620347185996,-1.0265772994208777,1.2734868716179464,1.8559566899351947,-1.1793385736187951,-1.4984855675264532,1.8660312856416827,-1.1949983427562154,-1.53227509496799,-0.06341999980562671,1.9355661607202272,0.42417208336120565,0.567969604841456,1.9316519158156016,0.42486846101618164,0.548253636369652,-0.23133139051250118,3.153933088181661
41,-0.12959283208300165,-1.07694208152728,-1.2499908061435971,-0.13030301543711015,-1.0522898664176705,-1.215745182404625,1.8453700180048664,0.9238120576335573,-0.3337595551575476,-0.39628426811262724,0.8959885112007113,-0.2719895393950659,-0.49438500850549844,0.4020332946890401,-0.3833912303981483,-1.2795968964183086,-1.2432709815068956,-0.40374307069824084,-1.290008979184222,-1.2412724935295474,2.114674114904153,1.3940846883843834
42,2.9204915397375237,2.4101276982463684,2.130143071389949,2.9178175243196725,2.4037266418710526,2.13160167615877,1.0197377827822705,2.1057295457717164,1.4615604825961208,1.2508941248307461,2.1038631072777303,1.4790448895822885,1.2336451833831004,0.41279346195178745,0.6148746241439412,0.12609409681554648,0.10042894430385425,0.6188951639889589,0.14011371666240052,0.10334580110247944,2.1940417205625256,1.102028112261061
43,1.4690880651583935,0.7540431994879372,0.6704678884648231,1.47160256129414,0.7549951375134187,0.6770695530356287,1.6040481143221337,1.3075775142001091,0.4312210788023728,0.392393148412594,1.3019888636124972,0.433215342292875,0.3987454359146757,0.8494996521118786,1.8252404131556759,1.070272152333021,1.0345735577661286,1.8208641315736334,1.0599987620145432,1.0224881276782387,0.20140076806749302,1.4708401207387092
44,-0.14987172338419502,0.07963829755138521,0.07540343199530274,-0.14484572148242703,0.08134224421303499,0.06690826226005535,3.1962191295502453,-0.22360159407670527,-0.6603893949971471,-0.6760576346780465,-0.21424822766736215,-0.6715728913942989,-0.6852054217612407,2.200759121775342,0.4284990787407432,-0.9739539359776956,-1.1433303378548518,0.43701083420862946,-0.9509108726627372,-1.1303877543347423,2.187116180471363,0.5694157588404295
45,0.6888359173983581,-0.16420280959631392,-0.16730106908930523,0.6823225749232915,-0.16510341443645735,-0.16979383280160887,2.4758350550343295,1.0554858415179622,-0.07119009698315447,-0.07350332671391063,1.0590052582555074,-0.07557564451651541,-0.07664983407407217,1.2751224432368862,1.0515054257960141,-1.1781249784038421,-1.0186302012893642,1.0405552881265305,-1.1896060955713605,-1.0051704097057697,1.0759174027940883,2.124253206558876
46,-0.6968208250567152,-1.1652933413653004,-1.1157988759409276,-0.7099463651357596,-1.1663418734858728,-1.1095314324713976,3.5851797159342573,-0.7433594962547149,-1.533933650489173,-1.4479842610563998,-0.752682260497756,-1.5393784310833074,-1.4533047518576456,2.724600418431069,-0.8127114330086298,-1.7091873432032216,-1.6353061949466017,-0.7946602243271418,-1.699992138986681,-1.6040462011528258,2.399762165633592,-0.026145663795711715
47,0.6951772385340266,0.16561370083437948,0.1619177096456228,0.7000880342613153,0.17157431276972415,0.1703216718122548,1.7399357003658091,0.8100039805736624,0.2300115740409761,0.2283541330763883,0.7731069068334062,0.1370206033159465,0.2657654832074505,0.45715484255029726,0.41559127268674295,-0.12943516825362017,-0.13780989542457373,0.42621986806009926,-0.12691429996265916,-0.15178002897686987,1.3397290375157833,0.7976276066160211
48,0.7320339996535189,0.4037848124313533,0.41133708228617627,0.7375241917596136,0.40004984309445724,0.4172560266546697,2.02561770242338,0.16536404483099765,-0.169047229938714,-0.1819221564285587,0.15629329132761555,-0.19276264140285732,-0.20759002642371194,1.6412865358684288,1.2101858437166604,0.9417232639304364,0.9162866701353621,1.2127101409606182,0.9419060432744817,0.9219388928568302,1.235672269787799,0.5132737654687911
49,1.0474298945432274,0.8793948640208045,0.8153278958047241,1.0609273873530505,0.8715415502753392,0.8149941783164208,1.8513301044634265,1.2038658864321008,0.9511662149448672,0.860356172785539,1.201026906123781,0.9448900164157397,0.8867766830138539,0.5581509173571036,-1.2463775796579966,-1.3105768844332268,-1.3895863145943779,-1.2321469475733364,-1.3064436293717232,-1.3984915199257864,2.956301175972328,1.209188921953898
50,1.0483144308455672,1.2131594440520734,1.246975312768357,1.0432686157296005,1.2108801601979637,1.2415814202829745,1.0557478322904523,-0.8198650859546487,-0.6732237897692337,-0.6480668903079264,-0.8388178772519019,-0.6992872626864067,-0.6267496602318656,1.6777231233806875,-2.3975119818542145,-2.336039947837314,-2.0379769207037906,-2.366154454054419,-2.3470649855714205,-2.036577662728411,4.351766343357943,-0.5518267410511052
51,-0.304641370593409,-0.9773923611151698,-1.1499471696454557,-0.30483266279584437,-0.9948458867958283,-1.156202474689574,2.4450968221237477,0.16562096663165565,-2.0281785813072184,-2.235971183020537,0.1636640281991473,-2.0397747839510516,-2.2401762229136892,1.4564658844505027,-0.3676686310272732,-1.5093005017877428,-1.580081806939678,-0.3552026370933538,-1.4930805452070883,-1.5758570530648517,1.9561032913123095,1.3537453226822658
52,1.1625304627737694,-0.2217846356348814,-0.21045961050128334,1.1695885007083702,-0.21426632971200368,-0.19122056531967363,1.561021506771047,2.6523610285517605,1.1467065644625805,1.1051719196274894,2.6488966510830028,1.1422609546029037,1.1271111962103788,-0.5907524816631482,2.5277511764282465,0.26696094175977836,0.2637977398602191,2.479303542175113,0.25703724530792654,0.2973494725412009,-0.7223732651524122,2.983967039917518
53,-0.41419933690132626,-0.38268451432153827,-0.3826528098910983,-0.4383617135382276,-0.40343146168106503,-0.4182535251155771,2.746094549717911,-0.07578238695783879,-0.1172622290579118,-0.1289478970799158,-0.05589809096098818,-0.09537059346768875,-0.11702613616362852,1.6931529782768484,0.795929177838389,0.7224118096159579,0.8392231214804297,0.7953248283183515,0.7002111557963748,0.8228352836776232,0.9166102927871159,0.001854077384078046
54,0.09031946934391287,0.06835559575375628,0.08337818784591641,0.08166365570010471,0.09141430235297898,0.10297749420133105,2.0272249530289406,-1.10340921286708,-1.30550189352866,-1.3455989666573192,-1.0918127985930237,-1.3496989170547908,-1.4673473950284308,2.217375271063858,-0.24455699275657483,-0.17877642826917436,-0.22477427185794974,-0.24925378342037996,-0.17159253329844237,-0.22113562909988557,1.68951533677373,-0.13342913594176956
