rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,0.54042211478457,-0.10317790310349745,-0.10776141110296487,0.5076588888522202,-0.11468405586359905,-0.10846550253349065,1.7168798415812607,0.684303921004486,-0.3190345441267176,-0.2950385850690422,0.6584679855530582,-0.38047822862952196,-0.19644325734261397,0.8332933101140855,2.030061366819534
1,0.7972628962172024,-0.5137276163603909,-0.5390275209947437,0.7868024927856585,-0.5255897739474188,-0.5591993005991035,1.8204734092835944,1.3198741142651111,-1.232355610861659,-1.3772320355800218,1.276613684476271,-1.2210352535296878,-1.3056763767929116,0.4000388048786003,2.326838487453846
2,-1.0199318448374874,-0.9373906149276813,-1.0229797098210638,-1.033313271544254,-0.944273339640391,-1.0228620702859879,3.982256099837068,-0.9695981695375522,-0.8907118748703053,-1.048311016147738,-0.9667682805007933,-0.9081123251628309,-1.0480837025121097,2.7703508640937446,-1.464331500617659
3,0.6014560459238311,-1.1065116082890791,-1.106230500130626,0.5945497592503359,-1.107815679811755,-1.0945175825825422,1.8206291974224904,1.7026892343398887,-0.3684850255863324,-0.4085421616310549,1.686382351293509,-0.3815817411500401,-0.39117742589299853,0.2377168107407463,3.143524823156255
4,-0.5296662466294926,-0.54102162324616,-0.5285351158773601,-0.5360732455064373,-0.5513550709228092,-0.5082320992950103,2.980866858130153,-0.5261633891759814,-0.8234075779176285,-0.8137638852295656,-0.4956805004060013,-0.8230873373375184,-0.8040261149133054,1.6794929796794407,0.05342995644873692
5,-0.8723553160840863,-0.9214160218434814,-0.7555723315527006,-0.879590601872594,-0.9442515953930604,-0.7697242508787441,3.953861486779866,-0.4607632259948928,-0.47710779107079365,-0.41221099011321605,-0.458282308998248,-0.45125582471138803,-0.42412981573047637,2.7819486063881502,-1.0747158449557317
6,0.5571029097513758,0.6431158551893159,0.6793045940313022,0.5602633907573773,0.6448697327173247,0.6735619480928056,1.8334611374579224,0.34728039267536615,0.5134861139160013,0.492726298850077,0.3351243061246543,0.5456280836331165,0.4770503047663237,0.7329876875734045,-0.7168019949200054
7,-0.12808925064523308,-0.1253937356742965,-0.1358459931476648,-0.11783378424112856,-0.13958907531605638,-0.13701234576890509,2.1354709536374403,0.4356714029641385,0.4591453804776046,0.4630854872082867,0.4092097597939976,0.49043841791953163,0.38013320308933496,1.0045652379250083,-0.2670228970384718
8,2.048156792554261,1.961913499019618,2.2216900245028603,2.0474869981907973,1.9640357196771085,2.2095721124289276,1.012638017579383,2.2043649819508504,2.1584982155919015,2.4556243795022867,2.1948655252757114,2.1723107587061574,2.470464071967462,0.36081323353262307,0.6086954677179547
9,1.4500234863654098,1.337419711227393,1.6213338680439224,1.4727598116045064,1.3171165738999482,1.6134397894533836,1.4051952142803739,1.5976964272510297,1.378079635643138,1.4269496275315103,1.5903091490960497,1.364631999352714,1.3983539154643851,0.2625256775736894,1.0558670524903504
10,-0.003061757778856697,-0.05109007595199578,-0.06473013716006308,0.017403458319505145,-0.0575467933322141,-0.046766594066758226,1.9912388373100083,-0.42161018439597847,-0.5197501443939035,-0.5700819253746243,-0.4577723591796519,-0.4922029182591237,-0.5900527285604481,1.6257125760191868,0.5768111511549979
11,0.44600059366983463,0.527032152281595,0.6296741019877999,0.4333055030838926,0.5185178961715733,0.6230297861023156,1.5286421347741568,0.23578177598264616,0.3415436148609523,0.4046092673403707,0.23264685156951048,0.34513081925523337,0.4119128340740895,0.9070406936497426,-1.970867833923992
12,-0.27357737021417927,-0.5681183613879097,-0.6647748053097459,-0.25939972240901443,-0.5418183237375607,-0.6744320682994708,2.949380899393934,-0.05333634948831912,-0.4478813613442264,-0.5424969617927853,-0.04260857818744081,-0.39443477091772344,-0.5777791097643862,1.8228299839565634,0.4655465170874169
13,0.33361106805076646,0.3330461450958567,0.41730865285787216,0.35587212655886313,0.37647588030430196,0.45922690602545024,1.396593182632308,-1.0149478195107773,-1.3582436105105122,-1.321546407730698,-0.9779003251333702,-1.3453892449722353,-1.2384173707831128,2.0101803759102186,0.4490109590299935
14,0.39679968011486355,0.17566683849486242,0.19002172364040795,0.3926337801752435,0.17166109879328537,0.17896466011755444,1.5500754496423572,0.18048832176446009,-0.2681018742972976,-0.2591016567522402,0.22654457323790747,-0.27720594650854813,-0.29039405731538315,0.8835097006106448,1.1765754413036562
15,0.237688812912249,-0.2834401821419925,-0.2827679542492642,0.2119942938370404,-0.29522623300003287,-0.2885817612151745,1.9685284091119089,0.14843021495774103,-0.705090596201448,-0.6574538219559407,0.17453609890439406,-0.7251469155380293,-0.6727366698243854,1.2846478295972834,1.3888389865344488
16,1.3371582951728076,0.8503755351122795,0.8475758197832323,1.337642958189768,0.848986548794156,0.8416591509841831,1.5755194915722086,1.5310085926128627,1.077794025038508,1.0347721289896445,1.5328641316043448,1.080580088580057,1.0249975526131552,0.8141919661075779,0.9676630757221455
17,1.948020827227204,2.0474669756710173,2.0785194495076404,1.9495584567568698,2.037629563723764,2.0788472511060894,1.0510485629618518,0.4657297882950936,0.6268343056134303,0.7520869331743674,0.46946639534362244,0.6328119425839117,0.7382952146518132,0.8790643035132509,-0.8687677181690012
18,0.08978992023050301,0.23150489517879985,0.20993507603463754,0.09541871102317821,0.23243574481428386,0.20502757458706783,2.271636563566172,0.0012824530317615108,0.26204601018469376,0.2644410766625701,-0.015422313642216271,0.2358737901885596,0.2288302932490549,1.399968855680177,-1.185773312598842
19,-0.5572609557294393,-1.0652028384843635,-0.9206741387987767,-0.5683244994246216,-1.0518296607951967,-0.9326096881677073,2.419687936472017,0.4530255764843732,-0.558207409748763,-0.5594810124980654,0.4279016271734885,-0.5144474327388766,-0.5691717397453551,0.5622086329565821,0.8084458156986909
20,-0.03661514497397359,-0.3494692512400918,-0.3265424770773517,-0.05554050739509505,-0.3743264185365969,-0.3139583595934438,2.4613735461466395,0.49113002588679716,0.19256246425153528,0.17327182068277736,0.4865570085763416,0.17213710757316783,0.25435664771666067,1.1862311296346266,0.28498114152394577
21,-1.688617475655523,-1.745691826270702,-1.8603583714247784,-1.6886389325652178,-1.742783332347338,-1.8569524611579122,3.6469648942896495,-1.0015957917764589,-1.2614205130934806,-1.4689929439198333,-0.9904881237484857,-1.2444713818934887,-1.4587143729050434,1.8839380042938252,0.5877141320130247
22,0.262431668283042,0.125503220557731,0.13748090239758118,0.2767813705227842,0.11277983884654377,0.12508888804953716,1.870660874067716,-0.49599058134907414,-1.103791391567287,-1.2606733223772584,-0.48838264914531426,-1.0531499594088223,-1.3000436672918783,1.7494522276844793,0.920070315758112
23,1.3406835706465474,1.1507850735109504,1.0841571725561137,1.3517695623457193,1.1294409763706212,1.0921562202758577,1.2495330045531896,1.5337342522875137,1.3665784651053345,1.3631858369968997,1.5534478156176823,1.3928024351822335,1.3537718706764053,0.6638440962494122,0.3488266542390776
24,0.3709261627596931,-0.5043927997993867,-0.49962340070328193,0.3690322854928444,-0.5056456618735793,-0.512520971681952,2.441750515288076,0.8961483684524014,-0.5980569260817292,-0.6528558211069904,0.9198526907837393,-0.652525596808255,-0.6536223332225218,1.1319743719224447,0.9259667220943967
25,0.1537191191198439,-0.19244629487922324,-0.25194579344710755,0.1362299370515002,-0.11459768900036912,-0.17925959439851433,1.9824888072336981,-0.19488863091585504,-1.1411037078114168,-1.0225155922345965,-0.20452970875174345,-1.1612656578734546,-1.0328960730950643,1.1742597867990614,1.027308065233453
26,2.0206980558406666,0.9955649516538598,0.8814346829861045,2.0468426471754757,1.0120661314733588,0.905535619083749,0.2264785884850252,2.4716541739063094,0.7377038637702049,0.680784836688064,2.4930271033499696,0.6866453450217657,0.7062005190950968,-0.9801345828911905,3.6388506095719215
27,-0.2672018066913099,-0.9369311605970315,-1.0219560516766726,-0.2565446584703997,-0.94868134438876,-1.0411082391500464,2.6803002690369633,-0.2596934600194632,-1.3853166139897437,-1.625386802688836,-0.2724514674731848,-1.379116622669235,-1.570378284585011,1.8226072263201423,1.4446749569081274
28,-1.443748021758665,-1.379135099944003,-1.1951254104163676,-1.4377255536543025,-1.3833755225397906,-1.18889576917152,2.772240723690239,-1.1392753273465979,-1.0013739131629442,-0.9038058008904722,-1.1591291707769524,-0.9946202817970411,-0.9150686554386139,1.8214859406666408,-0.9528425367005229
29,-1.5541987060682454,-1.5216281830737688,-1.6097863310580725,-1.5572657264998446,-1.5578025766077306,-1.6424892632582382,3.876391794831432,-1.9764979539879148,-1.6885698792022208,-1.8227574795702155,-1.9638211722197512,-1.6900325015288868,-1.8701115939050006,3.228536732052954,-1.672622437363757
30,0.6830927780878777,0.6653266832272441,0.6631386233702476,0.7222422304007644,0.6798431954227203,0.6918436801600745,1.8259144522640613,0.9346672759537243,0.9345123734754784,0.894175041871148,0.9254887259899519,0.9417639388788769,0.889841900307847,0.7938130809811371,-0.17704452852410202
31,0.392944837092248,0.5632987522366205,0.5400240795515517,0.42151946919729116,0.5731201406576225,0.5340918212709381,2.132321846153169,-0.3165546202000778,-0.17299727739152979,-0.15878955973720302,-0.3324665998070799,-0.17038483980547128,-0.20397962229373265,1.7795223785930363,-0.5971948633486798
32,1.7880927341557906,1.8638454401322109,1.8623827659493486,1.7686472964315056,1.8561683497817654,1.8593018811784203,0.3177423804600092,1.4546411514192734,1.5589260159347118,1.5091685774674466,1.453766130670598,1.5791685806745102,1.5136329171673195,0.021972642993264627,-0.7691045663926119
33,-1.814395135218988,-1.828699746715144,-1.8613228953608267,-1.8216569329909174,-1.825422645213174,-1.882575871355224,4.008039905424824,-1.679625374328963,-1.685914038508834,-1.7409951335505178,-1.7348796336970702,-1.6601593375124901,-1.7398178138540574,2.947680144447864,-0.7290275701220744
34,0.8283661710678829,0.8394356025630839,0.9444380167678879,0.8450769633942865,0.8706925434760232,0.9658433932319156,1.8329632569479417,-0.6130677353079095,-0.5911835190282058,-0.6459784097236562,-0.6794997959746194,-0.5582402273553296,-0.6804446977118923,1.7944963608968945,0.024425847601105402
35,-1.2097502800140927,-1.1086263637040696,-0.9972179314754462,-1.2055332282658981,-1.0852226418395423,-0.9947639932190949,3.524320191322276,-1.1378949455320067,-0.997132363529,-0.9575685661410155,-1.1262256855366026,-0.9701762415562619,-0.9036527192589466,2.3675943330459344,-1.005020521119665
36,2.29922436866197,0.11645865577735433,0.1101908740321578,2.2811585130054888,0.12264597801757444,0.12283474116556416,-0.06089976213400339,3.3674275397746767,0.4105399604343016,0.4386314164126604,3.3752710783381628,0.4116756479160632,0.39798518226561375,-1.6615991177957878,4.793753321904078
37,0.9437335844545571,0.6675900095015704,0.7308690238584312,0.9376554267034466,0.6703957199585183,0.737535930210233,1.8273031454622022,1.5168580900766007,1.1924468227011416,1.3156788185438577,1.5035702918679565,1.2010664772869084,1.3072941223040968,0.5389711909607523,1.4589325574057026
38,0.6267846524205991,0.602382458039421,0.6426738911188582,0.6238966595876495,0.6141506509944606,0.6202791418694812,2.0391781343286652,0.5084176094318442,0.509586022134396,0.5772794738878535,0.5265525553095741,0.4949749431546591,0.5612031535992829,1.5273800131962791,-0.32310240304462845
39,0.9037588817027196,0.7168570812931873,0.7384711599325541,0.8787546380179743,0.749252199681132,0.707089054122454,1.3270303995501267,0.7174214873959247,0.43590005646440266,0.44369694188710546,0.7098223507413592,0.5006391388306133,0.4782616565256776,0.5221308153208788,1.241834322257451
40,0.7330585972654818,-0.8284252216244377,-0.851044525122975,0.7345227120877705,-0.8432895881339206,-0.8444011583434222,2.7985054169376453,0.8377652427026279,-1.0047177020465972,-1.01215764358754,0.8422470763207623,-0.9968384217500901,-0.9982380483286729,1.7914547104673104,3.2113206898156084
41,-0.43842664088047245,-0.35436510974559404,-0.34453020230699666,-0.4324991557991748,-0.3390572259943755,-0.34106188438394525,2.8403497685087804,0.44809792788140684,0.7288446516615138,0.6757961886041582,0.4258955571178262,0.729770621265185,0.6699033858626264,1.3325296646809581,-1.7659381483532222
42,-1.9532728782850874,-1.86639223785241,-1.4122600177404308,-1.9519756641797947,-1.8882586183450383,-1.4138362404447409,3.4918990217881896,-0.9770624214003496,-0.9298753306335851,-0.7513588773940063,-0.9820928396106011,-0.9009787894232512,-0.7499512780228629,2.2669520871648574,0.45472210575927935
43,-0.1847518003404904,-0.1815526384118378,-0.20311438471805676,-0.18663025252857937,-0.17665112819722295,-0.19382938514050274,2.4079922647190655,-0.0686149594294908,-0.05101687130579508,-0.057687630369315866,-0.07763489324896927,-0.07546349438214114,-0.05309924107077664,1.6045597778885856,-0.4144539616045887
44,-1.0253259774900763,-1.3045055554965426,-1.3743301600181044,-1.0198183338908666,-1.2986734336324381,-1.3818690064505672,3.195393968941411,-0.7143041425545896,-1.2641088971612469,-1.2675924762333992,-0.6841628584652311,-1.2732359208964292,-1.2396958442897275,2.498090903245907,2.0879800232392514
45,1.1635414132978907,0.28288950805892105,0.2953365185423378,1.1260332382999725,0.273363279163595,0.3132372506216186,2.599361213663911,2.0150473746840896,1.3403197678200123,1.3895924926741627,2.005412032181478,1.3419356565303535,1.3515181531862999,0.7924559741291529,1.2037432838186946
46,-0.7747647976587028,-0.6717698563790678,-0.672108083058483,-0.7919456305953474,-0.6668802479642096,-0.6589721055274708,3.0421633781349176,-1.0359715120994086,-0.8737976882042113,-0.9025319709120073,-1.0304904646324202,-0.8914515441133525,-0.9074561191071945,2.4662170251576074,-1.0558271127978984
47,0.34861073674597426,-0.5293477407211399,-0.564912315048302,0.3340736076270169,-0.5611041749481223,-0.5644245854752966,2.4442533654069045,0.7400592000488523,-0.45653381303338797,-0.4882281701267883,0.7311881112141978,-0.45105263082177016,-0.4505482396418148,1.2252477135733721,1.4441290176253168
48,0.362468903050685,-0.40901560381506513,-0.4196397762985532,0.3700240667149295,-0.39811168336041375,-0.39982627756851163,1.6505521448971423,0.588026916196453,-0.5879227292170909,-0.5984746763448175,0.5505693273762026,-0.5809731757937073,-0.5944883339351638,0.7197863466611059,1.7645249127486438
49,-0.11277335108777094,-0.1623431374653102,-0.1797241671690654,-0.12199671840783397,-0.16504354856146927,-0.18378537825021102,1.9896860584686435,0.07652478840303895,0.01920518492953783,0.022570913231473772,0.04962635391254778,0.036735096669637306,0.03647238964723899,1.1516744141972117,0.1413297809964793
50,-0.8600972315806006,-1.2000660421445495,-1.133226268337291,-0.866883932209187,-1.2037089004546315,-1.1453653133537625,2.900260851357965,0.3543461652620983,-0.2786348800075339,-0.27786732932434377,0.33737563555489003,-0.24440838079972627,-0.26985871254177507,0.9694338904516163,1.147625425370599
51,0.6609297911096327,0.5459977317886249,0.7339503942594598,0.6692862016622897,0.5333876402920018,0.7408214624601182,1.3611973056525173,0.44043908017952266,0.054265976264683595,0.06759823071009104,0.41787313234301304,0.06688216283688318,0.06787920410877571,1.2126898369093169,0.6900270954540974
52,1.3847047043663483,0.8040313177559087,1.1370922866817867,1.382079417512709,0.7991945487241694,1.1433775361192342,0.5208679672699595,1.8166414243225566,0.9737815349738445,1.1852245255458498,1.8209109830451888,0.9461237955750588,1.173969841169378,-0.10897651004185481,2.2931222199606975
53,-0.1515742393840841,-0.036858616065721224,-0.04403443429650226,-0.18912633167341353,-0.06582344500693375,-0.06009193856490114,2.03316146363653,-1.2654624741333338,-1.027360629830711,-1.1700312729638382,-1.3472578663139116,-1.0320589447693014,-1.1713133724739289,1.8414061876289436,-1.0108703263472487
54,0.29326937145232757,0.2996338642154895,0.2859585929069599,0.30420279439110987,0.287778516009241,0.26535044757576004,1.7898839665709323,0.2203100184592127,0.22766279979896814,0.2153817177160113,0.2425599110311124,0.2271016365654708,0.23018650562763057,1.0677047560105544,-0.13405070426135965
55,-0.6483696097391188,-1.2692276515653294,-1.2446222224731125,-0.6280417118100048,-1.2761380596238159,-1.2708572737861632,2.459446370270815,-0.3965142099862642,-1.24433171238896,-1.1213561762301785,-0.35318343327267626,-1.199659561434827,-1.1223022481221427,1.5958445377346075,1.1919547678399112
56,0.46819556308998495,0.5963627753458951,0.5843001788519119,0.4708312899356371,0.5819551462888448,0.5787639358131859,1.8760743869677559,-0.4724857984037545,-0.254618542380096,-0.2814965135248376,-0.5001546215690564,-0.2948167282963396,-0.2851184694889004,1.5958907825695867,-0.9090135053962619
57,1.8169726832218305,1.8743886781790406,2.0161288530690626,1.8075952472185355,1.8767391477294186,2.009734088696423,0.20928006848507785,2.0649935381901576,2.1206786855801782,2.3102504390099265,2.033550542407386,2.1005981427784883,2.3107774791604774,-0.5895678620423714,0.4089284587510438
58,1.3899272886192857,0.3443430751904938,0.3345851587269113,1.3944956365829768,0.3243912867468826,0.3273124533032475,0.7098927891061718,1.5434436760328298,0.27048941886917316,0.2761510560359686,1.5380611286968857,0.29652012559729224,0.2792681653760265,0.0771116997101012,2.378989997439212
59,0.5570134778433822,0.5339539323799125,0.5548608184865039,0.55312432042997,0.537921724582195,0.5504915478580964,2.1235707372150854,-0.21120895831479589,-0.21944333195960472,-0.23157729800353546,-0.20755762967361274,-0.2508534032558852,-0.22157944531624033,1.3458762168809608,-0.29670810959141813
60,-1.1515317947114876,-1.8443429076140976,-1.9094626541073147,-1.1895904702572757,-1.871041683813053,-1.8826423487141397,2.8405983607800738,0.21345612517006785,-0.8458171197601797,-0.8657716988165634,0.21242155925027467,-0.8135838899860107,-0.8928010452659155,1.2229042462786648,1.1063602534917563
