rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_wcw_zero,ridge_wcw_mean,ridge_wcw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_wcw_zero,elastic_net_wcw_mean,elastic_net_wcw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,1.799536839401012,1.7181088989739701,1.7140428163971428,1.7822489262208414,1.712886997932209,1.7126039792148477,0.8254135390977687,2.8848907369523964,2.7657541479846395,2.753980698098347,2.8758674349737716,2.752316697868457,2.7681225500245685,-0.9177707137364511,1.168099849575413
1,2.8440072769042493,3.0414968788716057,2.6312013812573407,2.8363080228028013,3.0325546352664365,2.622039729414373,-0.11152826819564109,3.604555097196283,3.835972814389905,3.2580156193832983,3.5749250950993057,3.8506455219853715,3.27535723556394,-1.8263652885584987,-0.5336837643018628
2,-0.29786654323676637,-0.7210774413925867,-0.6554898363417704,-0.3002486482949157,-0.7311271388561222,-0.6627408260511475,2.4904725759465416,0.6274308675307402,-0.05156466410401241,-0.046299371379364004,0.6400924233679747,-0.10627463736418641,-0.08154268877649132,0.6611681000539739,0.869273461350791
3,3.4117892359914745,2.3946108615762403,2.6867957308394512,3.412446517649195,2.396485826642591,2.7044954227009095,0.16007369028876295,3.7845658488572695,2.663689172520054,3.2936770789029297,3.778112445010439,2.6569900462922544,3.2839243423144806,-1.1625907910677835,2.699082336218068
4,2.6039939785869968,2.6396278053253255,2.546880753338764,2.593067244517524,2.634518951535559,2.558630787218511,-0.41780911838776497,3.1322771040297304,3.2318552297464493,3.0463263309712274,3.1409598834974193,3.231645440785193,3.0551153646063796,-1.5524420541529016,-0.06398447501508184
5,2.6498430818390415,2.690069284643184,2.5981507877007006,2.6457305161900484,2.6818049990470247,2.579562002201464,0.29189078218049574,2.7460677797630244,2.8094202597504636,2.857037620340126,2.746174245750987,2.829728845174751,2.8527998015214067,-1.2565101975068205,0.09555600577083041
6,2.8029312857238233,2.5753150550669264,3.0201283298439825,2.8046392946860705,2.572193875540804,3.0158806502719155,0.031776845422451815,3.0661980885197693,2.8007932182104778,2.97434434867717,3.0638454157174335,2.8086313200760396,2.9731330924242934,-1.5036107185375849,1.484965690291978
7,2.817546750217244,2.8971560662327613,3.0577312409887694,2.820739960604426,2.8912213224096237,3.050930305276423,-0.08912274128344452,2.9295507148016284,3.029592542205523,3.1072078605985443,2.9187322215916134,3.050757701177678,3.0345547525531518,-0.8065541051475071,-0.49916281863160844
8,1.681103569869437,1.5876132037199244,1.6691417032811198,1.6827500823152706,1.583551565600656,1.658028416687996,1.2463732010276813,1.341983992490288,1.2684391286548247,1.2485913257863994,1.3289498308978402,1.279079977925981,1.2654369682689197,0.5805512749118915,0.524958990880438
9,1.0056616530763276,0.4773544140740691,0.48852818864517544,1.0192870431733632,0.4446337022785395,0.4747273399092091,1.631651213641747,2.080428611659687,1.2349721540178733,1.3154088411605585,2.076665957324034,1.233465176448106,1.28981546532483,-0.3349818426932827,1.9565794792354507
10,1.5555400010510152,1.625419367544048,1.6519783077051777,1.5827004558946676,1.6223441041956825,1.6459662756756739,1.4259857221650674,1.1988798818764947,1.2824819236448275,1.075981191117316,1.177727133047767,1.3029295389078073,1.0723376266764526,0.4811954605551822,-1.621448773323637
11,3.1112957839448194,3.183459051600068,3.155588160927018,3.1036073624240537,3.1673152798483653,3.1542326323219196,-0.5794106613057135,3.2558597194884555,3.3583024124705454,3.259947365406979,3.250922234645751,3.362511037703012,3.270278444959784,-1.5601242385141396,-0.14145955573595606
12,3.6747125852258513,3.607063375066876,3.3652206150139503,3.6755179885179317,3.6315511406852123,3.3727082590340456,-0.8263361034792747,4.449579639927506,4.406699526924499,4.05777180613639,4.460830637277904,4.4214626243477415,4.060104160886226,-2.3143229610984197,0.29554723880925476
13,1.0109423267666084,1.0603154514841213,1.0027440825662213,1.0271355939416806,1.084339690153628,1.0191893706518398,1.9629542083009222,0.4658727705585166,0.3877336171382798,0.38649336848666604,0.4869949988816402,0.3924784000507932,0.4004930717847204,1.2076837039110246,0.4034075658697757
14,3.197270337141168,3.0995081654102306,2.632261530632512,3.196331482499138,3.100444111930235,2.6330093451746635,-0.6879060190205272,3.2146584021338986,3.12559716952876,2.6062667554177503,3.2256725130376434,3.129653070707064,2.6088724770984153,-1.386396881574259,0.7859402052578872
15,3.046968629646675,2.3332493503546785,2.0495910086545117,3.035206108794188,2.3228009438640145,2.0488101833941545,-0.22541973793592787,2.8785022867588435,1.9404845862404345,1.8734741436546587,2.9002167185864813,1.9371276301798013,1.875670915124553,-1.121561081250362,1.782692034860555
16,1.313410520831144,1.2658677598270505,1.192831814041102,1.3179878082449512,1.2686255788123437,1.1872067652424971,1.181235844649966,1.0088456577353615,1.0306431451505342,1.0265993335130745,1.0048123766822,1.03982742299463,1.0093503399157864,0.44577211523417326,0.3890213723250074
17,0.12679987294305123,0.15061894361868627,0.15206099241454824,0.11420831796128061,0.13313129161555795,0.15631021103461187,1.7877216513197804,0.8432770077728369,1.0258628059944859,1.1086039758227086,0.8301244605446935,1.035937707464714,1.095937630568316,-0.013093146448265168,0.0003822939212617841
18,2.871617637075158,2.9868013188066995,2.6022837584206124,2.8758113904499862,2.9845493715680824,2.599248259615309,0.49981685930087655,3.2225457321115853,3.424078167865417,3.236911229401827,3.2134339067732647,3.4185371478374424,3.2472350431045145,-1.0226184506974154,-0.8545716422805036
19,0.7547305226338304,1.0732807743894444,1.108283690230938,0.7519463627491397,1.0723036232029026,1.1003934465862097,1.5821979368920795,1.2332062348233774,1.6645299842578087,1.661402240689707,1.2288148537257444,1.6623731776621016,1.6701007025070882,0.20068026263462277,-0.9959414619772148
20,2.1132702641233196,1.4783133404675273,1.4000222026155906,2.0999771426902867,1.4563681037856395,1.4168714847037498,1.025911958153314,2.040771317366285,1.1762805334669237,1.1590010383792753,2.037797876315621,1.1652779639218596,1.2135822937502612,0.3459553736321438,1.6888082106070579
21,1.3169055410827168,1.1040712727322821,1.0359677254929438,1.3093746982819854,1.1120874414130442,1.0356813224671277,1.441065574099942,2.2988906632852886,2.1478540564699315,2.206292950656662,2.2977249540408096,2.151267535101887,2.2189990278446983,-0.6474340345027323,0.8707272073278333
22,0.4748074133568374,0.6242955129650432,0.5488093135375406,0.4879288397451571,0.6081589491009796,0.5430483001221059,1.9075837036744991,-0.07897251768357404,-0.026712817105707765,-0.020032985730039726,-0.0588273786325099,0.01681959632805225,-0.03906443413784512,1.5387616187270428,-0.25735541465661743
23,3.1716340157552114,2.7117700621016345,2.466458718641139,3.1757089887681405,2.7075944323155965,2.470269945563735,-0.03388110584389847,3.3678770740341797,2.96431427032647,2.6791440939494335,3.375276054179233,2.970455530440317,2.684183633756505,-0.8234100065359408,1.2879703430393545
