rep,BTC_h1_ridge_mean,BTC_h1_ridge_zero,BTC_h1_elastic_net_mean,BTC_h1_elastic_net_zero,BTC_h1_gbm_mean,BTC_h1_gbm_zero,BTC_h7_ridge_mean,BTC_h7_ridge_zero,BTC_h7_elastic_net_mean,BTC_h7_elastic_net_zero,BTC_h7_gbm_mean,BTC_h7_gbm_zero,ETH_h1_ridge_mean,ETH_h1_ridge_zero,ETH_h1_elastic_net_mean,ETH_h1_elastic_net_zero,ETH_h1_gbm_mean,ETH_h1_gbm_zero,ETH_h7_ridge_mean,ETH_h7_ridge_zero,ETH_h7_elastic_net_mean,ETH_h7_elastic_net_zero,ETH_h7_gbm_mean,ETH_h7_gbm_zero,SOL_h1_ridge_mean,SOL_h1_ridge_zero,SOL_h1_elastic_net_mean,SOL_h1_elastic_net_zero,SOL_h1_gbm_mean,SOL_h1_gbm_zero,SOL_h7_ridge_mean,SOL_h7_ridge_zero,SOL_h7_elastic_net_mean,SOL_h7_elastic_net_zero,SOL_h7_gbm_mean,SOL_h7_gbm_zero
10.0,-0.305126764854247,0.2025547901264141,-0.2878661136647325,0.4339428130366012,-1.0614125406903825,-0.5958877524773082,-1.1817671037187487,-0.22789430471887687,-1.1691856885253324,-0.11215470546707734,-1.3717515571097174,0.20315243475989747,-0.5356126687978064,0.7584349723942684,-1.1663569042738822,1.0475826451300718,0.4963300400637606,2.390958883294567,-1.000150745895483,1.6831562835473195,-0.8788176736738592,1.9458743520648036,-0.31448529874096903,2.1595060396880923,-1.6673220399156325,-0.42436991656918593,-1.2653108606985852,0.37227544890967934,-0.957239610377635,0.21444287159922198,-0.6926750403015335,0.6843021843884796,-0.7084818421639139,0.7342591544855318,-0.8082574423068195,1.1399182796607195
11.0,-0.4768399951572595,-0.5726526449017689,-0.05639465432664698,-0.2269074893422836,-0.2459118469883012,-0.5163569216100378,-0.6084783510673144,-0.7716612281707249,-0.49739541061682574,-0.64555559355069,1.0826423769857794,0.36701324943087854,0.7070536851691189,1.3653272944921089,0.9305106481527076,1.7053995526474846,0.3086171055762183,0.7677280852547365,-0.5237095603905197,1.327651212027108,-0.28961615010612135,1.5240773126390954,1.139143090227456,3.0038099193582752,-0.5319444675064342,1.5156124260770223,-0.6526345052017019,2.930289327755389,-0.2707960055627441,1.3960321695352687,-1.595957245131728,2.1465366245643085,-1.5974373076723425,2.413212188189286,-0.6574349564671002,4.080893440454275
12.0,-1.1946055697214406,-1.1195413364034388,-0.7704756923795076,-0.6881926239605823,0.5010053272105228,0.5115830243391228,-1.3464629892704818,-1.2461710204284242,-1.2052579671300372,-1.1197452449592633,0.3888814258783805,0.43145058809664766,-1.5535126980460388,-1.5380943436688428,-1.5942791955803488,-1.633333767147681,-0.43467342864166214,-0.6209537175948426,-2.057311184418587,-2.0868330472963956,-2.062247041622099,-2.115891947915585,-1.4702653468986953,-1.9662696198194176,-0.41728377360656105,-0.41646271160512804,-0.6673827196274448,-0.655664469968281,-1.3832723385362689,-1.4106303587992122,0.5795790446352869,0.4775024656408941,0.4954896243699008,0.3864943130373947,1.385183281337193,1.1119316292032526
13.0,0.043797457611290974,0.3489778976764585,-1.0203858500227274,-0.03999565186890963,-1.1450321510319628,-0.6759349028735456,-0.23172613048824772,0.7313397082467227,-0.9834790906275082,0.4331254093633274,0.07090894199882597,1.5134989226710684,1.3278554287089332,2.123555944628744,1.6318120360085433,2.6051951042782595,-2.4333407669337723,-0.1017175829439941,-0.7852955741753643,1.4125806259319813,-0.7529926589146418,1.5929016746940736,-2.1118276252045347,1.9035763719362937,-1.893876056733771,-1.198233986862559,-0.969135228713632,-0.04833111642811699,-1.8219577872909098,-0.2475440437983075,-1.1631446426623668,-0.16439478094601317,-0.8195451216817964,0.3245765106922251,-0.6575802687352748,1.1935739473420879
14.0,-1.470151681221863,-1.4297892028879389,-0.6023699873939389,-0.481041613162883,0.26182750796012,0.247496192992253,-0.57943822114657,-0.5027922071823544,0.2092813393128167,0.23529826137531204,-0.37386319594058387,-0.3047910683090292,-0.4345366414824128,-0.4299382041657599,-0.9158526648200724,-0.8906834439028086,0.09953145488318597,-0.023408564342579898,0.6414452025874416,0.6127425625022551,0.283845408828251,0.2703963835858022,-1.0458896020508477,-1.052235898019169,-0.19143316388365747,-0.19417150465003044,-0.020194227919597522,-0.029036719086168096,-0.7389899045858337,-0.7370008342486846,-2.727259584247924,-2.1151674724743907,-2.7410797776796265,-2.0365913323875926,-1.8961210320591844,-1.851974136533262
15.0,1.3756793380463892,2.2538922497823104,-0.5179241897876596,1.6707102442874324,-1.2905470134203887,0.043153985743344524,0.10786056509321065,2.078726322741732,0.3714034288187224,2.519916832220835,0.3321609105622453,2.8021297098102034,0.26242792108083207,0.24745585503294518,1.3275949373823617,1.2404405888266432,0.6377520879518297,0.6198980038507665,0.05468138662139426,0.15892272617059872,-0.010598517552688652,0.10209244836512014,-0.32746595621169317,0.05941030170999781,0.6625450627434668,0.5900762417127471,1.0071159786890735,0.8589844097822453,-0.9441811290311491,-1.123571237964541,0.3126245289214138,0.1563214587368305,0.5211354495642337,0.3484017386263112,1.4782298886764125,1.185773014417908
16.0,-0.4429146820412916,0.2513060558217127,0.0175332427074451,1.1292428043685403,-0.4442916627276412,0.7436347227825421,-0.35174809601566953,0.8000155202011342,-0.263384090638464,1.100523199553178,0.73442365764618,1.909936931173085,-0.047118047051932614,0.06790884546979578,-0.9215413743236596,-0.7057266033162678,0.12931719670825695,0.2238790856938838,-0.22295644209449345,0.020690394660970914,-0.4102343071462763,-0.13261713302781766,-1.6797516082161947,-1.2474414240986298,-0.6326282022550164,-0.6136981902759066,-0.5814853853783979,-0.5404553612068833,-2.1126550258741585,-2.119826375216008,-0.024723830667553213,-0.0001812203575681609,0.07173341288845905,0.09592647600163734,1.372972006408814,1.3527882623661565
17.0,0.6098727227529525,0.6564345891532056,0.681576135666376,0.7257549047350184,1.1389485448633023,1.1876042787919772,-0.691965962521805,-0.5244838276490917,-0.6239172259657669,-0.44276397296603215,-1.0080443828304553,-0.8623681653723685,1.9772972890502825,2.269930704947613,2.17582398033946,2.6391901931224067,1.393642175004208,2.087414665747257,1.0265278064766044,1.7391923715613273,0.6663398614821571,1.6974698692116643,0.15135322504309678,1.968216995032067,-0.9240041696376556,-0.9053715541197509,-0.3808066258500177,-0.2876489747439338,-0.8568773657981229,-0.4676222997947456,-1.7119513711555685,-1.3060649920662115,-1.630511183888971,-1.1579318137235477,-0.7878145107872436,-0.4590612475013861
18.0,-1.307520029421371,-0.03287344340518206,-0.3341303961650683,0.9768411667600465,0.2879152563955065,1.68368418623869,0.5844779501397502,2.285906237480213,0.02598843860547074,1.9872581347483753,0.9708266615117455,2.574800496290832,1.2018940990189395,1.1874335664137863,1.6134945085509453,1.5791255145498624,-0.2625798733394061,-0.39694499815429163,1.7252785822173435,1.7125672832633276,1.7470907262378834,1.729209864453269,1.4763136311500382,1.3764028521516714,-1.8885032541579518,-2.221464970313434,-1.2262839634405076,-1.5971588225973548,-1.5854385109549227,-1.3896383048522043,-1.9604438576191485,-2.571330274929042,-1.8970721554881789,-2.453200898329187,-2.2854544614314114,-1.4920471583560542
19.0,-0.7327025723080973,-0.7175236164670065,-0.44860978050744565,-0.5903878711428115,-1.080201701339364,-1.1279174532559588,1.3053350383025664,1.2647093090178296,1.331398261575564,1.2802002518231776,-0.4522602205261636,-0.7928961047961484,0.12266299221755439,-0.17905518451669367,0.6710926422402942,0.07781097467491384,0.5502776048159876,0.017339781862649086,-2.417552978206538,-2.829228395193867,-2.421627455110559,-2.9106940140542497,-0.43306188392334605,-1.3329450644416585,-2.054226719351408,0.24552427228396909,-1.8741615785078498,1.003129198988679,0.9030234968171414,2.36966067575563,-2.0768511550466044,2.1041754005990376,-2.016704098746161,2.249573892207562,-0.7951227059239673,3.9032642356379923
