rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_dm_zero,elastic_net_cw_zero,elastic_net_cw_mean,elastic_net_cw_mean_nw,elastic_net_dm_zero,mean_cw_zero
0,0.568284277006605,0.5525972995974242,0.5310839114087051,2.327669419065486,0.33305630177053697,0.7653789442333777,0.775740501713108,0.6973948613474742,-0.06454911819844425
1,0.6489162733101123,-0.19739212092431085,-0.1826307166048881,1.7655001178964957,0.7283787418564194,-1.1430491050782918,-0.9816979631397994,0.6319484922849763,2.0438651056243886
2,-1.1460825988364545,-1.1887938416853854,-1.3006139769495053,3.2425530293383615,0.07173648350901293,0.1860602043685155,0.18350826345996935,1.2943485338304053,-0.22995586007790889
3,-0.7020470187396892,-1.7091340160995876,-1.6733243573552659,2.6991185379084843,1.0404348490065547,-0.597293152796145,-0.622373464679946,0.3046595279101796,1.7058951938143314
4,1.0993490273371869,1.310925614717623,1.2145212929513904,1.2769806020285885,0.5514107793519214,1.0577376625918586,1.082645032827704,0.4917689309687253,-0.2779182945438623
5,-0.2947028212090859,-0.8621072445251056,-0.8184321969295165,2.5583541754508348,0.7506325508198177,-0.01056519108794203,-0.010178922240503074,0.8129208549785539,1.9492434016259121
6,0.213115655923362,-0.1227552053391878,-0.12582499200333003,1.6576741884977908,0.7912215558006441,0.32636556091757557,0.3179894388788475,0.3358131095377647,0.7119129029325291
7,0.9594289560958186,0.8406867064410529,0.8193802080734252,3.153359024181463,0.6991646075190242,0.5924001803353108,0.6399243410400808,2.012964319571438,-0.12787530445488823
8,-0.08163109313518603,-0.20518027811987177,-0.19560167725820155,3.294498567898381,-1.3557598207013308,-2.006834137828156,-1.7288112969539153,2.6912530821603893,-0.2400682214818396
9,-1.5853784631441448,-1.7005205885118664,-1.6736285369698298,3.241000609275968,-0.9125785791749406,-1.2811403780562798,-1.2926137430005873,2.053983722487873,-0.4766442023007815
10,-2.214987411580273,-2.1094796426921354,-2.0631946509385117,4.222069328163571,-1.9422040536530036,-1.786034447300517,-1.706056521950623,3.3115549285033694,-0.9970429143253435
11,-0.4822748067604145,-1.0870147977528082,-1.157591784262131,2.5982977780140093,0.21881327992926738,-0.6828217054598584,-0.7705031501577623,0.7674233088851271,0.8694643958816703
12,-0.35653300200337046,-0.6363417995947008,-0.6587411269488118,2.1222913375286327,0.8908237076947466,0.3196440460204662,0.3362060192867902,0.10311243241216296,1.322347964780195
13,0.9042101721326531,0.8882615001204386,0.8649284609625508,1.6015554051298453,0.610879545814234,0.5855115565786657,0.5669320469044696,0.9530904568299229,0.042782223100042246
14,0.997919636841407,1.043683707734237,1.1060457957719951,2.2535125915230023,1.1385229518772377,1.460783914176192,1.5947516673955278,0.5613159645147054,0.3086768867888698
15,-1.8240819152797876,-2.0992420507918066,-1.9024638682211976,3.548294475090037,-1.612310276001427,-2.275903172708172,-1.9612130332251665,2.8027529977533603,-0.01626335607396854
16,-0.22890256822111213,-0.786955047282132,-0.8479627471320492,2.7030783124696653,0.4444029134995357,-0.8523457609656742,-0.8902121497172237,0.8821561023020672,1.6286738090174493
17,1.3009692217339732,-0.052280534533666184,-0.05419557790541776,2.211622738099202,1.9320667906615796,0.17218951518781914,0.17189868362694338,0.5033904869357325,2.114230607837895
18,-0.9703467245331192,-0.8644290652738323,-0.8050629430864737,2.768305981065519,-1.7828987725033454,-1.5343490056008369,-1.3794932485992795,2.579468335393754,-0.9545684750081594
19,0.3856114987386373,0.4492853378338762,0.43494938496413715,1.9387775448552786,-0.09836905168690663,0.07241784594050683,0.06765767824096365,1.1096856236628194,-0.28674371944110844
20,0.3926704177364348,0.4805646818003551,0.5112826743677803,2.375636353820647,0.39986862728874184,0.5851502843137,0.6487087134460605,1.5665676492897183,-1.3194246048322793
21,-1.2665097778444743,-0.9911835340498822,-1.0253496814649865,3.2697520414993804,-0.6620466698723019,-0.15813161384563257,-0.1476017978005876,1.7972090216814784,-1.0438084676591286
22,-0.2184733435842783,-0.41152408868582013,-0.3929461931791537,2.671756716950146,0.2599499170276203,0.29996210565932174,0.29916327899821404,1.1821328803091895,-0.2581572087655057
23,0.7110499087688618,0.71921981417589,0.7412228139629923,1.9207096457844814,1.787892042013186,1.9091137849644488,1.8922595767439112,-0.33727957964939925,-0.033847564115300724
24,1.1468728632423446,-0.2224790856451229,-0.2265685856838563,1.2738000044818705,1.670361619850197,-1.8258822673565054,-1.593250993998159,-0.4460882104962665,2.548795080437037
25,-0.3604660972661578,-0.29764724735271564,-0.316265667496489,3.196235307604703,0.060752793342038744,0.15913948382813944,0.1676111953483361,1.9515455984031636,-0.9985058084523942
26,1.2559805022811923,-1.010414355373727,-1.027902882923174,1.3654732613565228,2.589458766114386,-0.24906300888934915,-0.24515930979869663,-0.5245893725589722,3.2129412112487845
27,-0.9451203713110434,-0.7719780491053188,-0.7695968130535876,3.9064131244685525,-1.6222565103756064,-1.3627073857620355,-1.2292518371626069,2.7588228446298824,-1.425720725587593
28,1.5117188919598192,0.03643298317183724,0.03824551412518191,1.2069183656723175,1.622512028901574,-1.3031212528008866,-1.206006024122982,0.46679528288584976,1.991505435577299
29,-1.3019358551894864,-1.5233524034600192,-1.5878299137815985,3.4343351610773585,-1.2858785631722753,-1.8129262352181414,-1.749587267877466,2.3592350178440946,0.2757936292565024
30,0.9506158425968649,1.0545624753161265,1.0772567889240492,1.8269263892918668,1.0028763801100304,1.1287956758602185,1.2381316238861042,0.39977877078442253,-0.38805375297815664
31,-0.2562123929936307,-1.1252220161545807,-1.2228541670821336,2.3923095885190526,0.8233059008777959,-1.020717453796207,-0.990190053743259,0.5852872140632173,1.4046452482834721
32,1.436243461241873,0.5410897263542332,0.5167997861356095,0.9588983528834258,2.130839703818823,1.3484839249926066,1.283441293157675,-0.36467687674500027,1.6461131381287186
33,2.108927931816332,1.4264107146857519,1.4548833562433972,0.8511237891918316,2.1150652562000616,1.3059487319510188,1.2909280266136778,-0.19714686458428843,1.6274902182117224
34,0.2555251515637114,0.19876623001267016,0.19523833526130457,2.054925249312465,0.31215198707981073,0.21060816882713757,0.22493519471415238,0.8387618062697058,0.3579402165450389
35,1.5179251537991287,0.7880426303048769,0.8432741905118571,2.0028849669665116,1.4677110325423786,0.05716286545996079,0.06739052534758709,0.5858834531278552,1.7980141093379323
36,-1.3732121653292484,-1.3770994830815517,-1.3709222916347097,2.975148535749934,-0.6747915607207413,-0.5302433541919189,-0.5368831583196594,1.4868024165345521,-0.7224117768691711
37,-1.3667368032905305,-1.608277302446719,-1.5965342129974607,4.5234190175989015,-1.0396649227619008,-1.3283874964578823,-1.2795241302345397,2.5789765635152015,-0.22829621492102495
38,2.2144083991683936,0.9290095274301494,0.9128520110931677,0.7159499567941681,2.232887420649966,0.39159294715675025,0.3958884112550151,-0.15511540387491063,2.6385439972829174
39,0.15968384331677368,0.249474894295034,0.26906310695566554,1.5119010707221028,-1.0117248727971213,-1.4705420734776813,-1.392981623228821,1.5217386493585185,-0.3182802104988742
40,-1.196453312237003,-1.198702489761556,-1.1718005401499154,3.279577939912301,-1.7368650967914947,-2.591639418335703,-2.2947458671975176,2.3662692974564545,-0.11353699889865569
41,-0.08873000141942684,-0.9487481246493907,-1.008902328695902,3.5185749439533613,0.7394427728846868,-0.04346585861090059,-0.044917413186612076,0.9795319229481699,1.0677343982345822
42,-0.12230331197189188,-0.08455763388566497,-0.0930701420280434,2.6070251546931194,0.4229821228551192,0.5748973297314177,0.6150005652424068,0.8652889206085291,-0.5337336567227026
43,1.6754592769669139,1.3748467414270653,1.3949949459497266,1.541796723633422,1.5127982400669742,1.1865708349380084,1.1690806182365938,0.4965004459879372,0.8674891920813294
44,0.16609345731156966,-0.15955826099488296,-0.16979564765824762,2.124730241572412,1.1513184994410022,0.7055959278438043,0.7167408676318752,0.48641541633865976,1.0073904227106476
45,2.193844348894085,1.696582610199357,1.8272212451343643,0.06126174575150969,1.4895504123955208,0.4999859423722038,0.5392044952051931,-0.10473241402691967,1.667496937189623
46,2.2421405920008786,1.6814819166512311,1.7258554288218282,1.0299463494714958,2.300930213762586,1.216053679426707,1.2555341356707312,-0.5963092886974867,2.1829083876502704
47,0.6540340563112591,-0.4657547713279652,-0.4552822483845658,1.9407493221416412,0.8528859394099387,-1.2434015063992327,-1.1786381790734834,0.961006928727901,1.4012735063886859
48,1.2278243848018948,1.0559914816511151,1.0646094569045994,1.1439059633270285,-0.5368644861905478,-1.2187380892811934,-1.4655433386394237,1.4867023424316248,0.44023785857840847
49,-0.5314440849062414,-0.41786396309138557,-0.4367964278084514,3.246127656317838,-0.8219290355359944,-0.5252595424294261,-0.5254816078442186,2.0464270517939003,-0.798478370836787
50,2.5618318868722056,2.4189235236947804,2.4378550040051294,0.35935845821194146,2.2755238931703095,2.0343206209658806,2.0289008806590854,-0.6949657587118088,0.8978629372773329
51,-1.3362914045175043,-1.6351939143515626,-1.8460250695286187,3.4251811852123546,-0.6140901088104923,-1.457831212510749,-1.6576189740055618,1.7117768985022364,0.318650183639943
52,-2.0235479347254395,-1.628985046674169,-1.6517316624213148,4.290687798380818,-2.7043389683765935,-2.1629395340266186,-2.167303570063468,3.572931645519107,-1.4402171736939362
53,-0.22127390397276128,-1.2266049189584156,-1.29083486746392,2.4589952714511556,0.5574918545183701,-1.3081985284311304,-1.2802077917702648,0.7406971043737781,1.3591006899696394
54,0.6066540784598841,-0.3572104603566376,-0.366652834436713,2.0545689244371848,0.7759538416137366,-2.1364647193828636,-2.2435573245376443,1.1030203668773233,1.520102825995988
55,1.516155047821176,1.2566442501346933,1.163931879649404,1.5298956986864805,2.2607714351581363,1.9822836668729773,1.8919651389084677,0.050584327244477555,0.8425601846931853
56,-0.6089827134609223,-0.7770213906045631,-0.6930154199288754,2.471704604793431,-0.22354322886581693,-0.6737037104991088,-0.6460414637221343,1.3194486316387395,0.403444226730243
57,-0.48058856168224656,-0.3201099706740289,-0.32116752803596166,3.0872876480463907,-1.8200003703750114,-1.4359586178271553,-1.429082513992077,2.670450438197843,-1.9735320421784945
58,0.7414589166157484,0.34130568323512805,0.40635792987456815,1.885125381336473,1.1398387526020617,0.3680809200271782,0.4331076870775422,0.23919169791660305,1.3800472864828512
59,-0.550450990079472,-0.47960914783514563,-0.45016269178191587,2.0377084488062054,-1.049361200821518,-1.032232791383821,-0.8780758595109291,2.0603220673916183,-0.3350560503359414
60,0.17225068532530338,-1.9685800164184981,-2.1119805556992515,2.5597661955629682,1.649579075859421,-1.0415669795457119,-1.1069746581283972,0.3757001255619895,2.0617633473139487
61,0.4695147527826334,-0.35204075180823646,-0.36339353694506754,1.8824064875726843,1.2117322368553625,-0.3431121073010758,-0.3693705758496012,0.17541839905142564,1.785312723639267
62,-0.6601162951673984,-0.5814820234123111,-0.5619785310570219,2.7308266857445367,-0.6997306363603388,-0.5967340691175227,-0.5645816331536828,1.8675602957757937,-0.3893378788891785
63,0.8647281588660327,0.8545226686708141,0.8736601480854373,1.1315435312818911,-0.13224412110163847,-0.11205209114688783,-0.11104524950884159,1.2814642884300151,0.3099766784274248
64,0.931743403461147,1.0612539236686085,0.9316200749265955,2.021324038341531,0.7245270287033806,0.9968993586520407,0.9018139013679268,1.449206333016627,-0.35608046761198414
