rep,ridge_cw_zero,ridge_cw_mean,ridge_cw_mean_nw,ridge_dm_zero,gbm_cw_zero,gbm_cw_mean,gbm_cw_mean_nw,gbm_dm_zero,mean_cw_zero
60,0.17225068532530338,-1.9685800164184981,-2.1119805556992515,2.5597661955629682,1.8242122271392498,-0.4240298118695494,-0.42919480577215996,0.6281623239056178,2.0617633473139487
61,0.4695147527826334,-0.35204075180823646,-0.36339353694506754,1.8824064875726843,1.6141566014170845,0.716490769812042,0.7393242660915558,0.1735204794238094,1.785312723639267
62,-0.6601162951673984,-0.5814820234123111,-0.5619785310570219,2.7308266857445367,-1.4489058562458474,-1.3577301082362654,-1.3914686048124711,2.4279458029989827,-0.3893378788891785
63,0.8647281588660327,0.8545226686708141,0.8736601480854373,1.1315435312818911,0.09609191182130092,0.07240484089559492,0.0709721678230682,1.4658588888085355,0.3099766784274248
64,0.931743403461147,1.0612539236686085,0.9316200749265955,2.021324038341531,0.23977062088131496,0.2287215780380391,0.2573456481601808,1.7395850622136455,-0.35608046761198414
65,1.9738126311592619,1.919591339667036,1.8564112130073576,1.2706477912191578,2.8619837164894535,2.8256602278289855,2.5842608612506726,-0.685843690079602,0.34826198765327127
66,0.34855037246950493,-0.9496581328134217,-0.9579355512151215,2.094505417885891,1.6423919068581174,0.3711004078492723,0.40193544136473003,0.8270601940837801,1.6371311101410329
67,1.4808753424371055,0.35751415712515183,0.3700691304226583,1.714664896435035,1.5144767454198638,-0.08569658587245979,-0.09962708322273044,0.36572998832909726,3.0669393180520186
68,0.031191345525428835,-1.1216005522245762,-1.1801627108115806,3.380993133685398,0.5357760124161716,-0.8730933797979942,-0.7798392119373403,1.7496287820290808,1.3759034417851077
69,-0.47254044670742007,-0.968367780891017,-1.1153694807419736,2.5816754926497762,0.3147603154402517,-0.2509089151818744,-0.2343857093855501,1.1994839917773703,0.9121975398979072
70,2.024636427400579,1.6509775894620764,1.4924681889770215,1.467848373599381,-0.07952918292851836,-0.7091520075517149,-0.7213388545397124,2.161511644129091,1.272741436298454
71,1.6835813855995556,0.9534099868768231,1.0609576265506506,1.459834564618326,1.8225326019187786,0.38331102628126074,0.43887406471751145,0.12156202603065605,2.109025442469607
72,-0.1806006065161031,-0.15068279298778262,-0.16312773259781185,2.2083334789025426,0.24101860726288363,0.40070689708360685,0.39063916611072813,0.656508508467669,-0.3584551495874784
73,1.4005961677241947,0.8797608725468338,0.7426683882583701,1.405997950590466,0.6609770901025767,-1.422476564044563,-1.058737470376908,1.450223855109079,1.5583847298971225
74,1.6167551632273514,1.3116806236164555,1.3235364942388825,1.1497820769049112,1.3651994556523355,1.037073154477556,0.978640838981834,0.6509639337629866,1.0521671333066585
75,0.3338792259092675,-0.4311744974633498,-0.41123357969635327,2.3482075015351893,0.1546297210275274,-0.9665398812105302,-1.0281997818122302,2.1059538699539546,1.6439314057172074
76,0.12796097543738708,0.14566656674270434,0.15871220546650966,1.9279609628046908,1.718334696552666,1.8425623071255508,2.0782040487474163,0.19698931172819242,-0.3754769858975949
77,0.787604449330857,0.7976182453173664,0.6892202512887161,1.8711121991312016,0.5335708939980247,0.656293658149727,0.653430026695491,1.171874881916421,-0.08543042360666399
78,-0.3122089669704536,-1.0790940130224063,-1.168075057987909,2.844172535737545,1.3461201081171592,0.11426392188069255,0.12170255857141826,0.3774236748029467,1.8430412665982405
79,-0.6975879668215772,-0.7305704914770214,-0.7020588380587451,2.4385958167518664,-0.695374617307146,-0.867564615245487,-0.8159946812034439,1.5073013284905536,-0.13323955081345068
80,1.8562140236141507,1.3195735881796433,1.3681310997104592,0.7572085090258308,2.904100985954046,2.482761924828108,2.641735397094151,-0.37822975107538026,1.4163562844104476
81,-0.7640408846962472,-0.2904867699970934,-0.2728108525021844,2.9999659974978177,-2.2428362973766554,-1.476851986658863,-1.4475696262256375,3.327859556552036,-2.041697160594003
82,0.9670076306372956,0.2548865463162064,0.24043355999442534,1.712363335139698,1.7787625792727086,1.1320434960869459,1.1031886087273024,-0.2172834999001861,1.3071256397217288
83,0.003506734004758686,0.07910429343262886,0.08597977412676365,2.2728237761021193,0.11771005082295638,0.4265984393867245,0.43611471442141814,1.1170174149389671,-1.2983253253610958
84,0.6759766688765,0.6585553106973113,0.725067780942829,1.369851621205458,0.025019522778521052,0.041878773973909475,0.05167799527705077,1.0995932967464948,0.03211329035760449
85,-1.1110626788387226,-1.5170669964894878,-1.1195969152316942,4.490792364155979,-0.4200724637505768,-0.8662254583431798,-0.7786085976190077,2.7371311967525633,-0.006119940555222229
86,0.3846639673084484,0.22420625287464035,0.2346126831517255,1.6589213597617478,0.4171090473591885,0.16780243319391944,0.17347731825208607,1.2674300422573812,0.6403418957229248
87,-0.9301010996013988,-0.8200785030681694,-0.703103904124313,2.749097041582151,-0.33909592564729524,0.036414773019617874,0.04020914646789009,1.6066941807715145,-0.6160195711423386
88,2.468040910918285,1.8029422873773218,1.84214412474448,0.7158542792495967,1.6052540531815374,0.7171040098989693,0.7448458616985145,0.36371847965614024,1.901835295609226
